OptNumbPar.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.336, Time: 2.030384 s
         17964982 function calls (16789681 primitive calls) in 6.719 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       69    0.000    0.000    0.000    0.000 models.py:548(get_return_type)
        1    0.000    0.000    0.000    0.000 tokens.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:5590(__add__)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
    16/14    0.000    0.000    0.000    0.000 parfor_lowering.py:914(find_setitems_body)
      222    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
      846    0.000    0.000    0.000    0.000 compiler_machinery.py:229(parse)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
      7/2    0.000    0.000    0.000    0.000 npydecl.py:475(_parse_nested_sequence)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        4    0.000    0.000    0.000    0.000 arrayobj.py:3301(make_array_flat_cls)
      159    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 ssa.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        2    0.000    0.000    0.000    0.000 api.py:433(_get_cached_btype)
        1    0.000    0.000    0.000    0.000 ir.py:25(Loc)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        8    0.000    0.000    0.000    0.000 randomimpl.py:100(get_rnd_shuffle)
      148    0.000    0.000    0.000    0.000 base.py:1140(push_code_library)
     1210    0.000    0.000    0.000    0.000 models.py:119(inner_models)
      133    0.000    0.000    0.000    0.000 cgutils.py:308(__setattr__)
        3    0.000    0.000    0.000    0.000 iterators.py:62(__init__)
      542    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
       18    0.000    0.000    0.000    0.000 cycler.py:206(_from_iter)
        4    0.000    0.000    0.000    0.000 containers.py:356(_make_heterogeneous_tuple)
     1155    0.000    0.000    0.000    0.000 cgutils.py:231(_cast_member_to_value)
      138    0.000    0.000    0.000    0.000 parfor.py:3962(visit_parfor_pattern_vars)
        1    0.000    0.000    0.000    0.000 _constants.py:1(<module>)
      805    0.000    0.000    0.000    0.000 typeinfer.py:123(get)
       53    0.000    0.000    0.000    0.000 ir.py:458(pair_first)
     1876    0.000    0.000    0.000    0.000 __init__.py:847(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:540(_init)
      176    0.000    0.000    0.000    0.000 interpreter.py:1749(get_global_value)
       68    0.000    0.000    0.000    0.000 inspect.py:2140(_signature_is_builtin)
       45    0.000    0.000    0.000    0.000 compiler_machinery.py:436(_does_pass_name_alias)
       10    0.000    0.000    0.000    0.000 core.py:4147(_generateDefaultName)
       18    0.000    0.000    0.000    0.000 cycler.py:364(by_key)
        1    0.000    0.000    0.000    0.000 contour.py:716(ContourSet)
      717    0.000    0.000    0.000    0.000 array_analysis.py:997(get_or_set)
        3    0.000    0.000    0.000    0.000 array_analysis.py:142(assert_equiv)
      893    0.000    0.000    0.000    0.000 npydecl.py:65(<genexpr>)
      255    0.000    0.000    0.000    0.000 functions.py:496(_store_object)
       87    0.000    0.000    0.000    0.000 controlflow.py:375(_remove_node_edges)
       17    0.000    0.000    0.000    0.000 imputils.py:317(iternext_impl)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        4    0.000    0.000    0.000    0.000 arrayobj.py:3749(_make_flattening_iter_cls)
      247    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
      888    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
      249    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
      130    0.000    0.000    0.000    0.000 colors.py:967(__init__)
      248    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      185    0.000    0.000    0.000    0.000 parfor_lowering.py:923(empty_container_allocator_hoist)
       50    0.000    0.000    0.000    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
      182    0.000    0.000    0.000    0.000 threading.py:124(RLock)
        1    0.000    0.000    0.000    0.000 geo.py:246(AitoffAxes)
        1    0.000    0.000    0.000    0.000 gzip.py:1(<module>)
        1    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:1(<module>)
      101    0.000    0.000    0.000    0.000 cloudpickle.py:195(_is_registered_pickle_by_value)
        1    0.000    0.000    0.000    0.000 typeref.py:7(TypeKind)
        1    0.000    0.000    0.000    0.000 _osx_support.py:331(_check_for_unavailable_sdk)
        1    0.000    0.000    0.000    0.000 init_utils.py:1(<module>)
       44    0.000    0.000    0.000    0.000 results.py:533(copy)
      561    0.000    0.000    0.000    0.000 enum.py:251(__init__)
        8    0.000    0.000    0.000    0.000 numbers.py:354(int_eq_impl)
        4    0.000    0.000    0.000    0.000 arraydecl.py:420(resolve_reshape)
      120    0.000    0.000    0.000    0.000 enumdecl.py:48(generic)
       13    0.000    0.000    0.000    0.000 arraydecl.py:300(resolve_shape)
       60    0.000    0.000    0.000    0.000 array_exprs.py:26(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:3738(LassoSelector)
        1    0.000    0.000    0.000    0.000 lobpcg.py:1(<module>)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:729(_get_callee_args)
       74    0.000    0.000    0.000    0.000 {built-in method binascii.b2a_base64}
        3    0.000    0.000    0.000    0.000 pathlib.py:1398(expanduser)
        1    0.000    0.000    0.000    0.000 parfor.py:1680(_inplace_binop_to_parfor)
        1    0.000    0.000    0.000    0.000 contour.py:72(ContourLabeler)
      250    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
        1    0.000    0.000    0.000    0.000 core.py:450(DebugActions)
       30    0.000    0.000    0.000    0.000 npyimpl.py:520(register_binary_operator_kernel)
      887    0.000    0.000    0.000    0.000 module.py:229(__iter__)
       55    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
       13    0.000    0.000    0.000    0.000 typing.py:1860(__init__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:882(_hash_add)
       12    0.000    0.000    0.000    0.000 functools.py:651(cache)
       56    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
        2    0.000    0.000    0.000    0.000 cgutils.py:32(make_anonymous_struct)
     1200    0.000    0.000    0.000    0.000 containers.py:330(key)
      893    0.000    0.000    0.000    0.000 npydecl.py:70(<genexpr>)
       89    0.000    0.000    0.000    0.000 containers.py:476(__repr__)
       76    0.000    0.000    0.000    0.000 <frozen _collections_abc>:819(keys)
        1    0.000    0.000    0.000    0.000 ExifTags.py:360(LightSource)
      437    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
       28    0.000    0.000    0.000    0.000 ir_utils.py:326(legalize_names)
      620    0.000    0.000    0.000    0.000 instructions.py:230(return_value)
      448    0.000    0.000    0.000    0.000 colors.py:348(<genexpr>)
        3    0.000    0.000    0.000    0.000 parfor.py:3403(_find_func_var)
        4    0.000    0.000    0.000    0.000 npydecl.py:407(_numpy_redirect)
      481    0.000    0.000    0.000    0.000 inline_closurecall.py:798(_make_debug_print)
      316    0.000    0.000    0.000    0.000 rcsetup.py:878(_convert_validator_spec)
        5    0.000    0.000    0.000    0.000 instructions.py:298(descr)
        1    0.000    0.000    0.000    0.000 core.py:6550(__new__)
      160    0.000    0.000    0.000    0.000 shape_base.py:608(_column_stack_dispatcher)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
        1    0.000    0.000    0.000    0.000 geo.py:413(LambertAxes)
        1    0.000    0.000    0.000    0.000 axis.py:43(Tick)
        1    0.000    0.000    0.000    0.000 object_file.py:1(<module>)
       74    0.000    0.000    0.000    0.000 nrt.py:61(library)
       32    0.000    0.000    0.000    0.000 <frozen _collections_abc>:974(update)
        1    0.000    0.000    0.000    0.000 transforms.py:2106(IdentityTransform)
        4    0.000    0.000    0.000    0.000 builtins.py:1081(generic)
        1    0.000    0.000    0.000    0.000 gdb_hook.py:1(<module>)
      318    0.000    0.000    0.000    0.000 __init__.py:781(__iter__)
       81    0.000    0.000    0.000    0.000 typing.py:979(_is_unpacked_typevartuple)
       96    0.000    0.000    0.000    0.000 dispatcher.py:742(_callback_add_timer)
       32    0.000    0.000    0.000    0.000 module.py:117(functions)
        2    0.000    0.000    0.000    0.000 dataclasses.py:675(_hash_fn)
       47    0.000    0.000    0.000    0.000 typeconv.py:63(set_safe_convert)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
      254    0.000    0.000    0.000    0.000 cpu_options.py:61(__eq__)
        1    0.000    0.000    0.000    0.000 patches.py:4054(FancyArrowPatch)
      148    0.000    0.000    0.000    0.000 typed_passes.py:190(get_analysis_usage)
        1    0.000    0.000    0.000    0.000 geo.py:294(HammerAxes)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyfuncs.py:636(np_real_exp_impl)
      321    0.000    0.000    0.000    0.000 byteflow.py:1705(find_initial_try_block)
        2    0.000    0.000    0.000    0.000 typing.py:2874(__new__)
        1    0.000    0.000    0.000    0.000 _decomp_schur.py:1(<module>)
        7    0.000    0.000    0.000    0.000 parfor_lowering.py:630(_fix_redvar_name_ssa_mismatch)
      552    0.000    0.000    0.000    0.000 lowering.py:752(<genexpr>)
      822    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 decorator.py:215(decorator)
        1    0.000    0.000    0.000    0.000 builtins.py:363(BitwiseInvert)
      179    0.000    0.000    0.000    0.000 dispatcher.py:915(cb_compiler)
      517    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
    36/32    0.000    0.000    0.000    0.000 parfor_lowering.py:900(find_setitems_block)
        1    0.000    0.000    0.000    0.000 geo.py:341(MollweideAxes)
      104    0.000    0.000    0.000    0.000 codegen.py:880(_object_compiled_hook)
        1    0.000    0.000    0.000    0.000 axis.py:596(Axis)
       76    0.000    0.000    0.000    0.000 pythonapi.py:1336(get_null_object)
       13    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
       27    0.000    0.000    0.000    0.000 parfor.py:2825(_replace_multi_dim_ind)
      518    0.000    0.000    0.000    0.000 bytecode.py:108(<genexpr>)
        1    0.000    0.000    0.000    0.000 targetconfig.py:1(<module>)
      191    0.000    0.000    0.000    0.000 parfor_lowering.py:864(find_vars)
      171    0.000    0.000    0.000    0.000 models.py:45(get_data_type)
  145/139    0.000    0.000    0.000    0.000 parfor.py:3851(cyclic_lookup)
        1    0.000    0.000    0.000    0.000 __init__.py:571(get_cachedir)
      937    0.000    0.000    0.000    0.000 npytypes.py:273(dtype)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 events.py:1(<module>)
      941    0.000    0.000    0.000    0.000 cgutils.py:234(_cast_member_from_value)
       40    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 patches.py:2293(BoxStyle)
        1    0.000    0.000    0.000    0.000 hashing.py:435(_build_hashsecret)
        2    0.000    0.000    0.000    0.000 {method 'throw' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 texmanager.py:1(<module>)
      723    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
       72    0.000    0.000    0.000    0.000 inline_closurecall.py:54(_created_inlined_var_name)
        3    0.000    0.000    0.000    0.000 core.py:681(add_parse_action)
       36    0.000    0.000    0.000    0.000 core.py:4148(<genexpr>)
       20    0.000    0.000    0.000    0.000 byteflow.py:391(op_PUSH_NULL)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
      282    0.000    0.000    0.000    0.000 compiler_machinery.py:177(__init__)
        1    0.000    0.000    0.000    0.000 widgets.py:2945(ToolLineHandles)
      187    0.000    0.000    0.000    0.000 builder.py:190(__init__)
      320    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
      119    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
       30    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
      6/2    0.000    0.000    0.000    0.000 model.py:56(get_cached_btype)
       73    0.000    0.000    0.000    0.000 arrayobj.py:160(normalize_index)
        2    0.000    0.000    0.000    0.000 arrayobj.py:1760(vararg_to_tuple)
        1    0.000    0.000    0.000    0.000 builtins.py:375(UnaryOp)
        1    0.000    0.000    0.000    0.000 patches.py:1259(Arrow)
      284    0.000    0.000    0.000    0.000 ir.py:1039(__init__)
      953    0.000    0.000    0.000    0.000 byteflow.py:1960(infos)
      641    0.000    0.000    0.000    0.000 module.py:204(get_identified_types)
       78    0.000    0.000    0.000    0.000 randomimpl.py:28(const_int)
        4    0.000    0.000    0.000    0.000 colors.py:1679(_make_norm_from_scale)
        7    0.000    0.000    0.000    0.000 numbers.py:314(int_slt_impl)
       10    0.000    0.000    0.000    0.000 parfor.py:1975(_mk_parfor_loops)
       60    0.000    0.000    0.000    0.000 typed_passes.py:410(run_pass)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
        1    0.000    0.000    0.000    0.000 executionengine.py:35(check_jit_execution)
      384    0.000    0.000    0.000    0.000 codegen.py:560(_raise_if_finalized)
       46    0.000    0.000    0.000    0.000 cpu_options.py:25(__init__)
        1    0.000    0.000    0.000    0.000 ndarray.py:1(<module>)
      728    0.000    0.000    0.000    0.000 controlflow.py:476(<genexpr>)
        1    0.000    0.000    0.000    0.000 _special_sparse_arrays.py:1(<module>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {method '_insert' of '_dispatcher.Dispatcher' objects}
        1    0.000    0.000    0.000    0.000 _bsr.py:1(<module>)
       85    0.000    0.000    0.000    0.000 typeconv.py:66(get_pointer)
      239    0.000    0.000    0.000    0.000 extending.py:202(_overload_method_common)
       24    0.000    0.000    0.000    0.000 results.py:431(__iadd__)
        2    0.000    0.000    0.000    0.000 sysconfig.py:190(_safe_realpath)
      272    0.000    0.000    0.000    0.000 typeinfer.py:1522(sentry_modified_builtin)
        1    0.000    0.000    0.000    0.000 decorator.py:177(create)
        1    0.000    0.000    0.000    0.000 _adapters.py:19(Message)
        1    0.000    0.000    0.000    0.000 nrtdynmod.py:27(_define_nrt_meminfo_data)
      636    0.000    0.000    0.000    0.000 callconv.py:865(_get_excinfo_argument)
        5    0.000    0.000    0.000    0.000 parfor.py:5166(parfor_find_max_label)
        1    0.000    0.000    0.000    0.000 __init__.py:60(Sectioned)
        1    0.000    0.000    0.000    0.000 unicode_support.py:59(_PyUnicode_TyperecordMasks)
      603    0.000    0.000    0.000    0.000 postproc.py:68(__init__)
      704    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
      142    0.000    0.000    0.000    0.000 containers.py:217(__iter__)
       34    0.000    0.000    0.000    0.000 numeric.py:136(ones)
        1    0.000    0.000    0.000    0.000 contextlib.py:78(inner)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:423(realpath)
      158    0.000    0.000    0.000    0.000 inspect.py:1822(_shadowed_dict)
        4    0.000    0.000    0.000    0.000 interpreter.py:3205(op_LIST_APPEND)
        1    0.000    0.000    0.000    0.000 quoprimime.py:1(<module>)
      221    0.000    0.000    0.000    0.000 ir.py:887(__str__)
       74    0.000    0.000    0.000    0.000 funcdesc.py:137(_get_function_info)
       10    0.000    0.000    0.000    0.000 models.py:439(__init__)
      850    0.000    0.000    0.000    0.000 pathlib.py:560(root)
        3    0.000    0.000    0.000    0.000 arrayobj.py:4981(_as_layout_array_intrinsic)
       76    0.000    0.000    0.000    0.000 funcdesc.py:16(qualifying_prefix)
        2    0.000    0.000    0.000    0.000 error.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       46    0.000    0.000    0.000    0.000 array_exprs.py:15(_is_ufunc)
      112    0.000    0.000    0.000    0.000 interpreter.py:1718(_var_used_in_binop)
        1    0.000    0.000    0.000    0.000 npydecl.py:431(register_number_classes)
        1    0.000    0.000    0.000    0.000 widgets.py:3814(PolygonSelector)
       42    0.000    0.000    0.000    0.000 builtins.py:605(generic)
      802    0.000    0.000    0.000    0.000 parfor.py:4677(<genexpr>)
        1    0.000    0.000    0.000    0.000 callwrapper.py:1(<module>)
        2    0.000    0.000    0.000    0.000 array_analysis.py:2266(_analyze_op_call_numba_parfors_array_analysis_assert_equiv)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
      250    0.000    0.000    0.000    0.000 ir_utils.py:1892(is_setitem)
       69    0.000    0.000    0.000    0.000 imputils.py:42(_decorate_attr)
       42    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
      720    0.000    0.000    0.000    0.000 instructions.py:322(cond)
        1    0.000    0.000    0.000    0.000 initfini.py:32(initialize_native_target)
        1    0.000    0.000    0.000    0.000 value.py:10(Linkage)
      863    0.000    0.000    0.000    0.000 types.py:155(_to_string)
      216    0.000    0.000    0.000    0.000 dis.py:406(_parse_varint)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
       50    0.000    0.000    0.000    0.000 consts.py:111(_infer_getattr)
        9    0.000    0.000    0.000    0.000 typing.py:1740(_get_protocol_attrs)
        2    0.000    0.000    0.000    0.000 errors.py:559(add_context)
        1    0.000    0.000    0.000    0.000 _sysconfigdata__darwin_darwin.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
       62    0.000    0.000    0.000    0.000 imputils.py:187(user_function)
        1    0.000    0.000    0.000    0.000 linalg.py:145(numba_ez_rgeev)
        8    0.000    0.000    0.000    0.000 builder.py:613(fcmp_unordered)
      321    0.000    0.000    0.000    0.000 {method 'extend' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 base.py:762(call_external_function)
        7    0.000    0.000    0.000    0.000 interpreter.py:2659(op_BUILD_LIST)
        4    0.000    0.000    0.000    0.000 transforms.py:326(rewrite_single_backedge)
      182    0.000    0.000    0.000    0.000 ir.py:899(__init__)
       26    0.000    0.000    0.000    0.000 npyimpl.py:422(cast)
      613    0.000    0.000    0.000    0.000 base.py:1209(__init__)
      406    0.000    0.000    0.000    0.000 __init__.py:248(<genexpr>)
        3    0.000    0.000    0.000    0.000 hashing.py:449(inject)
       12    0.000    0.000    0.000    0.000 npyimpl.py:84(store_data)
        1    0.000    0.000    0.000    0.000 _legacy.py:1(<module>)
       80    0.000    0.000    0.000    0.000 config.py:206(_readenv)
        6    0.000    0.000    0.000    0.000 numbers.py:359(int_ne_impl)
        1    0.000    0.000    0.000    0.000 dictdecl.py:1(<module>)
       24    0.000    0.000    0.000    0.000 templates.py:1129(MethodTemplate)
        1    0.000    0.000    0.000    0.000 representer.py:1(<module>)
       15    0.000    0.000    0.000    0.000 base.py:572(get_bound_function)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
       52    0.000    0.000    0.000    0.000 core.py:3819(<genexpr>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
      804    0.000    0.000    0.000    0.000 {built-in method _io.text_encoding}
        4    0.000    0.000    0.000    0.000 ast.py:56(literal_eval)
       10    0.000    0.000    0.000    0.000 _text.py:79(__hash__)
        8    0.000    0.000    0.000    0.000 parfor_lowering_utils.py:146(call)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        2    0.000    0.000    0.000    0.000 models.py:1134(__init__)
       61    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
      126    0.000    0.000    0.000    0.000 inspect.py:2528(<lambda>)
        1    0.000    0.000    0.000    0.000 withcontexts.py:1(<module>)
      842    0.000    0.000    0.000    0.000 abstract.py:478(key)
       26    0.000    0.000    0.000    0.000 ir.py:538(phi)
        1    0.000    0.000    0.000    0.000 patches.py:3807(FancyBboxPatch)
      720    0.000    0.000    0.000    0.000 instructions.py:326(lhs)
      240    0.000    0.000    0.000    0.000 funcdesc.py:62(<genexpr>)
       79    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
      671    0.000    0.000    0.000    0.000 interpreter.py:1778(code_locals)
      501    0.000    0.000    0.000    0.000 _compiler.py:428(_get_iscased)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1595(_array_str_implementation)
        1    0.000    0.000    0.000    0.000 abstract.py:406(Literal)
      621    0.000    0.000    0.000    0.000 base.py:37(__init__)
       74    0.000    0.000    0.000    0.000 <frozen _collections_abc>:848(__len__)
       82    0.000    0.000    0.000    0.000 pythonapi.py:29(register)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
        6    0.000    0.000    0.000    0.000 dispatcher.py:851(_numba_type_)
      3/2    0.000    0.000    0.000    0.000 <frozen posixpath>:432(_joinrealpath)
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
      723    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
      170    0.000    0.000    0.000    0.000 parfor_lowering.py:758(add_to_def_once_sets)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        7    0.000    0.000    0.000    0.000 cgutils.py:28(as_bool_bit)
        1    0.000    0.000    0.000    0.000 bezier.py:1(<module>)
        1    0.000    0.000    0.000    0.000 collections.py:1176(PolyCollection)
        1    0.000    0.000    0.000    0.000 _adapters.py:40(CompatibilityFiles)
        1    0.000    0.000    0.000    0.000 patches.py:4394(ConnectionPatch)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
      329    0.000    0.000    0.000    0.000 typing.py:1621(__eq__)
        1    0.000    0.000    0.000    0.000 sysconfig.py:258(_extend_dict)
        1    0.000    0.000    0.000    0.000 numbers.py:550(_implement_integer_operators)
      399    0.000    0.000    0.000    0.000 cpu.py:113(codegen)
        2    0.000    0.000    0.000    0.000 options.py:1(<module>)
        4    0.000    0.000    0.000    0.000 types.py:66(new_class)
      171    0.000    0.000    0.000    0.000 models.py:53(get_return_type)
       56    0.000    0.000    0.000    0.000 enumdecl.py:39(generic)
       36    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
      120    0.000    0.000    0.000    0.000 untyped_passes.py:1680(get_analysis_usage)
      336    0.000    0.000    0.000    0.000 typeinfer.py:1010(_mangle_arg_name)
        2    0.000    0.000    0.000    0.000 listobject.py:689(_gen_getitem)
        3    0.000    0.000    0.000    0.000 imputils.py:294(yielded_value)
        1    0.000    0.000    0.000    0.000 enumimpl.py:1(<module>)
      619    0.000    0.000    0.000    0.000 containers.py:220(__len__)
      720    0.000    0.000    0.000    0.000 instructions.py:330(rhs)
       11    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        1    0.000    0.000    0.000    0.000 cbook.py:539(_get_data_path)
        3    0.000    0.000    0.000    0.000 functions.py:642(__init__)
      248    0.000    0.000    0.000    0.000 patches.py:2271(<genexpr>)
      587    0.000    0.000    0.000    0.000 postproc.py:35(__init__)
      671    0.000    0.000    0.000    0.000 templates.py:58(pysig)
       60    0.000    0.000    0.000    0.000 inline_closurecall.py:1393(__init__)
       38    0.000    0.000    0.000    0.000 misc.py:150(__init__)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
      640    0.000    0.000    0.000    0.000 typeinfer.py:699(get_call_signature)
        1    0.000    0.000    0.000    0.000 _dok.py:1(<module>)
      424    0.000    0.000    0.000    0.000 callconv.py:862(_get_return_argument)
      264    0.000    0.000    0.000    0.000 _parser.py:77(__init__)
      306    0.000    0.000    0.000    0.000 functions.py:499(_get_object)
        1    0.000    0.000    0.000    0.000 timeit.py:1(<module>)
        5    0.000    0.000    0.000    0.000 typeinfer.py:398(__call__)
        1    0.000    0.000    0.000    0.000 array_analysis.py:1076(ArrayAnalysis)
        1    0.000    0.000    0.000    0.000 utils.py:233(ThreadLocalStack)
      170    0.000    0.000    0.000    0.000 colors.py:677(__init__)
       76    0.000    0.000    0.000    0.000 bytecode.py:235(__init__)
        6    0.000    0.000    0.000    0.000 pathlib.py:870(is_dir)
        9    0.000    0.000    0.000    0.000 ir_utils.py:281(get_global_func_typ)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1212(AnnotationBbox)
       49    0.000    0.000    0.000    0.000 colors.py:394(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:211(BboxBase)
      564    0.000    0.000    0.000    0.000 typed_passes.py:42(fallback_context)
      780    0.000    0.000    0.000    0.000 misc.py:128(key)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        6    0.000    0.000    0.000    0.000 abc.py:41(_register)
      304    0.000    0.000    0.000    0.000 containers.py:294(<lambda>)
       12    0.000    0.000    0.000    0.000 npyimpl.py:87(return_val)
      723    0.000    0.000    0.000    0.000 models.py:248(from_argument)
        1    0.000    0.000    0.000    0.000 calendar.py:58(Month)
        8    0.000    0.000    0.000    0.000 models.py:376(__init__)
      223    0.000    0.000    0.000    0.000 types.py:490(packed)
       65    0.000    0.000    0.000    0.000 inspect.py:2482(_descriptor_get)
      640    0.000    0.000    0.000    0.000 context.py:21(_dispose)
        8    0.000    0.000    0.000    0.000 builtins.py:906(generic)
       83    0.000    0.000    0.000    0.000 array_analysis.py:1086(__init__)
        1    0.000    0.000    0.000    0.000 decorator.py:144(make)
       16    0.000    0.000    0.000    0.000 interpreter.py:3114(op_RAISE_VARARGS)
       60    0.000    0.000    0.000    0.000 utils.py:390(__init__)
      154    0.000    0.000    0.000    0.000 core.py:757(preParse)
       29    0.000    0.000    0.000    0.000 npytypes.py:263(__init__)
       74    0.000    0.000    0.000    0.000 untyped_passes.py:118(run_pass)
      653    0.000    0.000    0.000    0.000 targetconfig.py:34(type)
       10    0.000    0.000    0.000    0.000 parfor.py:3814(supported_reduction)
        1    0.000    0.000    0.000    0.000 builtins.py:225(BinOpTrueDiv)
       38    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
      867    0.000    0.000    0.000    0.000 containers.py:91(key)
      298    0.000    0.000    0.000    0.000 _compiler.py:31(_combine_flags)
        5    0.000    0.000    0.000    0.000 models.py:740(__init__)
        1    0.000    0.000    0.000    0.000 arraydecl.py:287(ArrayAttribute)
       25    0.000    0.000    0.000    0.000 values.py:920(_to_list)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       14    0.000    0.000    0.000    0.000 parfor.py:664(validate_params)
       18    0.000    0.000    0.000    0.000 builder.py:30(wrap)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x103f4bf60}
      642    0.000    0.000    0.000    0.000 byteflow.py:1670(outgoing_edges)
        1    0.000    0.000    0.000    0.000 parfor.py:2508(find_mask_from_size)
       71    0.000    0.000    0.000    0.000 ssa.py:469(_stmt_index)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:1279(fix_dependencies)
       79    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        2    0.000    0.000    0.000    0.000 interpreter.py:1910(op_UNPACK_SEQUENCE)
        3    0.000    0.000    0.000    0.000 randomimpl.py:97(get_gauss_ptr)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _pep440.py:292(__init__)
