OptimisedNumPy.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.315, Time: 2.556624 s
         4043099 function calls (4027760 primitive calls) in 3.129 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       10    0.000    0.000    0.000    0.000 enum.py:1394(_iter_member_by_value_)
        1    0.000    0.000    0.000    0.000 image.py:231(_ImageBase)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        2    0.000    0.000    0.000    0.000 core.py:2952(_update_from)
        1    0.000    0.000    0.000    0.000 table.py:239(Table)
       12    0.000    0.000    0.000    0.000 dataclasses.py:404(field)
        1    0.000    0.000    0.000    0.000 core.py:322(condition_as_parse_action)
        1    0.000    0.000    0.000    0.000 _parser.py:1373(_result)
        2    0.000    0.000    0.000    0.000 core.py:6744(__init__)
       41    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
       11    0.000    0.000    0.000    0.000 __init__.py:255(escape)
       24    0.000    0.000    0.000    0.000 patches.py:2269(<genexpr>)
       15    0.000    0.000    0.000    0.000 pathlib.py:429(_format_parsed_parts)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:74(_add_types)
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
      129    0.000    0.000    0.000    0.000 results.py:17(__getitem__)
        1    0.000    0.000    0.000    0.000 Image.py:3624(_apply_env_variables)
       65    0.000    0.000    0.000    0.000 results.py:244(__bool__)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        2    0.000    0.000    0.000    0.000 rcsetup.py:421(validate_whiskers)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:841(outer)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        1    0.000    0.000    0.000    0.000 font_manager.py:982(FontManager)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
        1    0.000    0.000    0.000    0.000 testing.py:124(TestParseResultsAsserts)
       78    0.000    0.000    0.000    0.000 core.py:3803(<genexpr>)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:989(create_module)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
       86    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
       12    0.000    0.000    0.000    0.000 dataclasses.py:489(_field_init)
       55    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       32    0.000    0.000    0.000    0.000 warnings.py:458(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1914(IPv6Address)
       76    0.000    0.000    0.000    0.000 <frozen abc>:7(abstractmethod)
       21    0.000    0.000    0.000    0.000 _parser.py:304(checkgroupname)
        1    0.000    0.000    0.000    0.000 patches.py:936(PathPatch)
        1    0.000    0.000    0.000    0.000 _mathtext.py:749(StixFonts)
        2    0.000    0.000    0.000    0.000 arrayprint.py:503(decorating_function)
        1    0.000    0.000    0.000    0.000 transforms.py:677(Bbox)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
      110    0.000    0.000    0.000    0.000 ipaddress.py:574(__int__)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
       92    0.000    0.000    0.000    0.000 __init__.py:89(<lambda>)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:112(__diag__)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
       57    0.000    0.000    0.000    0.000 __init__.py:265(<genexpr>)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        1    0.000    0.000    0.000    0.000 collections.py:1909(TriMesh)
       32    0.000    0.000    0.000    0.000 cbook.py:1862(_str_lower_equal)
        1    0.000    0.000    0.000    0.000 core.py:5044(__init__)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
        2    0.000    0.000    0.000    0.000 <frozen os>:717(__setitem__)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
       11    0.000    0.000    0.000    0.000 typing.py:2330(get_origin)
        1    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        4    0.000    0.000    0.000    0.000 legend_handler.py:214(__init__)
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 cbook.py:120(CallbackRegistry)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        1    0.000    0.000    0.000    0.000 pathlib.py:292(PurePath)
      100    0.000    0.000    0.000    0.000 typing.py:2173(cast)
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
        1    0.000    0.000    0.000    0.000 offsetbox.py:906(AnchoredOffsetbox)
        1    0.000    0.000    0.000    0.000 art3d.py:641(Path3DCollection)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
       46    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 getlimits.py:307(_get_machar)
       46    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
       28    0.000    0.000    0.000    0.000 cbook.py:1851(_str_equal)
        3    0.000    0.000    0.000    0.000 core.py:4753(_generateDefaultName)
        5    0.000    0.000    0.000    0.000 functools.py:841(_is_union_type)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
       48    0.000    0.000    0.000    0.000 <frozen _collections_abc>:341(__subclasshook__)
        5    0.000    0.000    0.000    0.000 deprecation.py:350(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:2126(QuadMesh)
       55    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1768(EllipseCollection)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 random.py:889(getrandbits)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
       69    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        5    0.000    0.000    0.000    0.000 typing.py:2496(overload)
        2    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
       41    0.000    0.000    0.000    0.000 results.py:262(haskeys)
        2    0.000    0.000    0.000    0.000 dataclasses.py:428(_fields_in_init_order)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
       17    0.000    0.000    0.000    0.000 inspect.py:2845(__hash__)
       47    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 getlimits.py:86(_str_smallest_subnormal)
        1    0.000    0.000    0.000    0.000 mathtext.py:48(__init__)
        1    0.000    0.000    0.000    0.000 collections.py:1302(RegularPolyCollection)
       16    0.000    0.000    0.000    0.000 _internal.py:920(npy_ctypes_check)
       25    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       71    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
        8    0.000    0.000    0.000    0.000 __init__.py:56(__init_subclass__)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
        1    0.000    0.000    0.000    0.000 core.py:5509(__init__)
       15    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        6    0.000    0.000    0.000    0.000 functools.py:845(_is_valid_dispatch_type)
        2    0.000    0.000    0.000    0.000 getlimits.py:62(smallest_subnormal)
       28    0.000    0.000    0.000    0.000 core.py:673(<genexpr>)
        1    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        2    0.000    0.000    0.000    0.000 types.py:97(prepare_class)
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
        6    0.000    0.000    0.000    0.000 inspect.py:1457(formatannotation)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
       20    0.000    0.000    0.000    0.000 inspect.py:3103(<genexpr>)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
       10    0.000    0.000    0.000    0.000 axis.py:2259(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
       25    0.000    0.000    0.000    0.000 ipaddress.py:431(_ip_int_from_prefix)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
       40    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
       52    0.000    0.000    0.000    0.000 multiarray.py:741(dot)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
        2    0.000    0.000    0.000    0.000 <frozen os>:723(__delitem__)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
       46    0.000    0.000    0.000    0.000 core.py:4087(<genexpr>)
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
        1    0.000    0.000    0.000    0.000 tempfile.py:685(SpooledTemporaryFile)
        5    0.000    0.000    0.000    0.000 weakref.py:510(update)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
       26    0.000    0.000    0.000    0.000 {built-in method sys._getframemodulename}
        1    0.000    0.000    0.000    0.000 ast.py:78(_convert_signed_num)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 core.py:4578(__init__)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1611(_BaseV6)
       44    0.000    0.000    0.000    0.000 core.py:3858(<genexpr>)
       32    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 pathlib.py:824(Path)
       50    0.000    0.000    0.000    0.000 fromnumeric.py:3380(_mean_dispatcher)
       44    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
       70    0.000    0.000    0.000    0.000 signal.py:16(<lambda>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Network)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
        4    0.000    0.000    0.000    0.000 dataclasses.py:437(_tuple_str)
        4    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        6    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
       16    0.000    0.000    0.000    0.000 typing.py:962(__hash__)
       35    0.000    0.000    0.000    0.000 core.py:4370(recurse)
       18    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
       29    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
       17    0.000    0.000    0.000    0.000 results.py:247(__iter__)
        5    0.000    0.000    0.000    0.000 core.py:5721(token_map)
        2    0.000    0.000    0.000    0.000 tokenize.py:382(find_cookie)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
       45    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
        2    0.000    0.000    0.000    0.000 six.py:194(find_spec)
       36    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
        1    0.000    0.000    0.000    0.000 font_manager.py:532(FontProperties)
        1    0.000    0.000    0.000    0.000 index_tricks.py:310(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 dviread.py:1033(_LuatexKpsewhich)
       71    0.000    0.000    0.000    0.000 signal.py:21(<lambda>)
       51    0.000    0.000    0.000    0.000 fromnumeric.py:2687(_max_dispatcher)
       33    0.000    0.000    0.000    0.000 version.py:471(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 functools.py:861(<lambda>)
       23    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
       34    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       40    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
        6    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       30    0.000    0.000    0.000    0.000 typing.py:2806(<genexpr>)
        4    0.000    0.000    0.000    0.000 rcsetup.py:221(validate_fonttype)
        1    0.000    0.000    0.000    0.000 ipaddress.py:383(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 _factories.py:56(__init__)
        7    0.000    0.000    0.000    0.000 rrule.py:70(__init__)
       10    0.000    0.000    0.000    0.000 __init__.py:44(__init__)
        1    0.000    0.000    0.000    0.000 core.py:3511(__init__)
       39    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
       51    0.000    0.000    0.000    0.000 numeric.py:928(_tensordot_dispatcher)
       34    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3176(ndim)
        1    0.000    0.000    0.000    0.000 pickle.py:401(_Pickler)
        1    0.000    0.000    0.000    0.000 legend_handler.py:633(__init__)
        1    0.000    0.000    0.000    0.000 <frozen genericpath>:39(isdir)
        1    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
       45    0.000    0.000    0.000    0.000 core.py:4088(<genexpr>)
        1    0.000    0.000    0.000    0.000 axis.py:2289(XAxis)
       52    0.000    0.000    0.000    0.000 numeric.py:63(_zeros_like_dispatcher)
        8    0.000    0.000    0.000    0.000 dataclasses.py:857(_set_qualname)
        1    0.000    0.000    0.000    0.000 __init__.py:442(LibraryLoader)
       56    0.000    0.000    0.000    0.000 pathlib.py:176(_select_from)
       68    0.000    0.000    0.000    0.000 inspect.py:3083(return_annotation)
        4    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       43    0.000    0.000    0.000    0.000 _compat_pickle.py:165(<genexpr>)
       32    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
       51    0.000    0.000    0.000    0.000 function_base.py:5006(_meshgrid_dispatcher)
       10    0.000    0.000    0.000    0.000 core.py:3532(parseImpl)
       35    0.000    0.000    0.000    0.000 core.py:4099(<genexpr>)
        1    0.000    0.000    0.000    0.000 collections.py:961(_CollectionWithSizes)
        4    0.000    0.000    0.000    0.000 core.py:4895(_generateDefaultName)
        4    0.000    0.000    0.000    0.000 typing.py:2305(_strip_annotations)
        1    0.000    0.000    0.000    0.000 ast.py:74(_convert_num)
        1    0.000    0.000    0.000    0.000 platform.py:843(uname_result)
       30    0.000    0.000    0.000    0.000 results.py:238(__contains__)
       51    0.000    0.000    0.000    0.000 stride_tricks.py:476(_broadcast_arrays_dispatcher)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 abc.py:16(ResourceReader)
       51    0.000    0.000    0.000    0.000 linalg.py:1086(_eigvalsh_dispatcher)
        1    0.000    0.000    0.000    0.000 widgets.py:2177(_SelectorWidget)
       28    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
       33    0.000    0.000    0.000    0.000 __init__.py:78(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:450(validate)
        1    0.000    0.000    0.000    0.000 colorbar.py:123(_ColorbarSpine)
       51    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        1    0.000    0.000    0.000    0.000 _internal.py:217(_getintp_ctype)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1285(_sanity_check)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
        1    0.000    0.000    0.000    0.000 patches.py:2348(Circle)
        1    0.000    0.000    0.000    0.000 widgets.py:3210(RectangleSelector)
       10    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
        1    0.000    0.000    0.000    0.000 {built-in method now}
        2    0.000    0.000    0.000    0.000 core.py:3379(_generateDefaultName)
        6    0.000    0.000    0.000    0.000 six.py:131(__init__)
       43    0.000    0.000    0.000    0.000 pathlib.py:560(root)
       12    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
        1    0.000    0.000    0.000    0.000 polar.py:804(PolarAxes)
        1    0.000    0.000    0.000    0.000 axis.py:2527(YAxis)
        2    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       17    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
       26    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
        1    0.000    0.000    0.000    0.000 random.py:110(Random)
        1    0.000    0.000    0.000    0.000 axis3d.py:732(XAxis)
        8    0.000    0.000    0.000    0.000 typing.py:1088(<genexpr>)
       52    0.000    0.000    0.000    0.000 multiarray.py:85(empty_like)
        1    0.000    0.000    0.000    0.000 {built-in method posix.urandom}
        1    0.000    0.000    0.000    0.000 numbers.py:319(Integral)
        1    0.000    0.000    0.000    0.000 core.py:1329(make_mask_descr)
        1    0.000    0.000    0.000    0.000 cm.py:390(ScalarMappable)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 colors.py:1216(Normalize)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1139(_BaseV4)
        1    0.000    0.000    0.000    0.000 transforms.py:1153(LockableBbox)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1420(IPv4Interface)
        8    0.000    0.000    0.000    0.000 core.py:4773(stopOn)
        1    0.000    0.000    0.000    0.000 __init__.py:1878(LoggerAdapter)
       33    0.000    0.000    0.000    0.000 results.py:14(__init__)
        1    0.000    0.000    0.000    0.000 cycler.py:104(Cycler)
        1    0.000    0.000    0.000    0.000 figure.py:2149(SubFigure)
        1    0.000    0.000    0.000    0.000 colorbar.py:146(_ColorbarAxesLocator)
       10    0.000    0.000    0.000    0.000 enum.py:816(__iter__)
       28    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
        8    0.000    0.000    0.000    0.000 relativedelta.py:13(<genexpr>)
        4    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        1    0.000    0.000    0.000    0.000 colors.py:97(ColorSequenceRegistry)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_register_at_fork_reinit_lock)
        1    0.000    0.000    0.000    0.000 __init__.py:1117(StreamHandler)
        2    0.000    0.000    0.000    0.000 traceback.py:391(extended_frame_gen)
        1    0.000    0.000    0.000    0.000 colors.py:958(LinearSegmentedColormap)
        1    0.000    0.000    0.000    0.000 ImagePalette.py:26(ImagePalette)
        1    0.000    0.000    0.000    0.000 artist.py:88(_finalize_rasterization)
        6    0.000    0.000    0.000    0.000 <frozen os>:795(decode)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 core.py:4866(ZeroOrMore)
        1    0.000    0.000    0.000    0.000 core.py:89(__compat__)
       24    0.000    0.000    0.000    0.000 patches.py:2265(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1353(Manager)
       24    0.000    0.000    0.000    0.000 dviread.py:188(_dispatch)
        1    0.000    0.000    0.000    0.000 __init__.py:645(RcParams)
        3    0.000    0.000    0.000    0.000 weakref.py:495(popitem)
        1    0.000    0.000    0.000    0.000 gzip.py:139(GzipFile)
        3    0.000    0.000    0.000    0.000 rcsetup.py:576(_validate_greaterequal0_lessequal1)
       13    0.000    0.000    0.000    0.000 enum.py:467(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:1867(__init__)
        1    0.000    0.000    0.000    0.000 rcsetup.py:131(_validate_date)
        1    0.000    0.000    0.000    0.000 colors.py:665(Colormap)
        1    0.000    0.000    0.000    0.000 core.py:2354(Keyword)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
        1    0.000    0.000    0.000    0.000 ast.py:69(_raise_malformed_node)
        1    0.000    0.000    0.000    0.000 _inspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:1315(_replace_dtype_fields)
       22    0.000    0.000    0.000    0.000 core.py:3627(recurse)
       31    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 tempfile.py:860(TemporaryDirectory)
        1    0.000    0.000    0.000    0.000 _tight_layout.py:1(<module>)
       37    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        4    0.000    0.000    0.000    0.000 core.py:3304(parseImpl)
       23    0.000    0.000    0.000    0.000 overrides.py:173(array_function_from_dispatcher)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1367(__iter__)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 ticker.py:375(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 gridspec.py:531(SubplotSpec)
       21    0.000    0.000    0.000    0.000 deprecation.py:171(__set_name__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3380(_Backend)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        1    0.000    0.000    0.000    0.000 six.py:236(create_module)
       39    0.000    0.000    0.000    0.000 core.py:1873(recurse)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1231(_resolve_name)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 _deprecate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1090(TimerBase)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1751(ParserState)
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 subprocess.py:470(CompletedProcess)
        4    0.000    0.000    0.000    0.000 typing.py:1433(__mro_entries__)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 model.py:279(ConstPointerType)
        1    0.000    0.000    0.000    0.000 __init__.py:106(__version__)
        1    0.000    0.000    0.000    0.000 six.py:493(Module_six_moves_urllib)
        7    0.000    0.000    0.000    0.000 dataclasses.py:349(__set_name__)
        1    0.000    0.000    0.000    0.000 extras.py:1607(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 Image.py:3517(register_extensions)
        1    0.000    0.000    0.000    0.000 core.py:5117(Forward)
       15    0.000    0.000    0.000    0.000 typing.py:2866(_namedtuple_mro_entries)
        5    0.000    0.000    0.000    0.000 rcsetup.py:568(_validate_greaterthan_minushalf)
        8    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        5    0.000    0.000    0.000    0.000 <frozen os>:853(fsdecode)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
        1    0.000    0.000    0.000    0.000 core.py:3045(QuotedString)
        1    0.000    0.000    0.000    0.000 _triangulation.py:8(Triangulation)
       31    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2150(IPv6Interface)
        5    0.000    0.000    0.000    0.000 version.py:78(__lt__)
        1    0.000    0.000    0.000    0.000 ticker.py:1305(EngFormatter)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1332(__init__)
        2    0.000    0.000    0.000    0.000 dataclasses.py:1511(exec_body_callback)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_224}
        1    0.000    0.000    0.000    0.000 _iotools.py:229(NameValidator)
        1    0.000    0.000    0.000    0.000 traceback.py:374(StackSummary)
        1    0.000    0.000    0.000    0.000 core.py:3321(White)
        1    0.000    0.000    0.000    0.000 backend_managers.py:32(ToolManager)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        6    0.000    0.000    0.000    0.000 signal.py:51(decorator)
        1    0.000    0.000    0.000    0.000 ticker.py:1458(PercentFormatter)
        1    0.000    0.000    0.000    0.000 core.py:4983(SkipTo)
        8    0.000    0.000    0.000    0.000 functools.py:965(__init__)
        1    0.000    0.000    0.000    0.000 text.py:1444(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 core.py:6540(MaskedConstant)
        1    0.000    0.000    0.000    0.000 backend_tools.py:73(ToolBase)
        1    0.000    0.000    0.000    0.000 core.py:2613(Word)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 core.py:8376(_convert2ma)
        1    0.000    0.000    0.000    0.000 colors.py:548(ColorConverter)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3225(ToolContainerBase)
        6    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1565(EventCollection)
        1    0.000    0.000    0.000    0.000 patches.py:2204(_Style)
        1    0.000    0.000    0.000    0.000 __init__.py:99(version_info)
        1    0.000    0.000    0.000    0.000 ElementTree.py:126(Element)
        2    0.000    0.000    0.000    0.000 rcsetup.py:765(_validate_legend_loc)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:388(__subclasshook__)
        1    0.000    0.000    0.000    0.000 colors.py:1512(CenteredNorm)
       10    0.000    0.000    0.000    0.000 rcsetup.py:374(validate_fontweight)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2579(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 axis.py:523(Ticker)
       12    0.000    0.000    0.000    0.000 core.py:5456(postParse)
       22    0.000    0.000    0.000    0.000 core.py:3361(<genexpr>)
