OptNumbNoPar.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.267, Time: 0.698412 s
         9704223 function calls (9151302 primitive calls) in 3.807 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 ir.py:439(build_list)
        1    0.000    0.000    0.000    0.000 initfini.py:64(_version_info)
       24    0.000    0.000    0.000    0.000 patches.py:2269(<genexpr>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4259(intrin_alloc)
        4    0.000    0.000    0.000    0.000 types.py:97(prepare_class)
      139    0.000    0.000    0.000    0.000 inspect.py:3083(return_annotation)
        1    0.000    0.000    0.000    0.000 image.py:231(_ImageBase)
        1    0.000    0.000    0.000    0.000 _expm_frechet.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        2    0.000    0.000    0.000    0.000 rcsetup.py:421(validate_whiskers)
        1    0.000    0.000    0.000    0.000 numbers.py:862(real_eq_impl)
       11    0.000    0.000    0.000    0.000 __init__.py:255(escape)
        2    0.000    0.000    0.000    0.000 instructions.py:761(descr)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
       69    0.000    0.000    0.000    0.000 dataclasses.py:461(<genexpr>)
       66    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _compressed.py:22(_cs_matrix)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:2150(IPv6Interface)
        5    0.000    0.000    0.000    0.000 registry.py:60(__init__)
        1    0.000    0.000    0.000    0.000 numbers.py:329(int_sge_impl)
       99    0.000    0.000    0.000    0.000 controlflow.py:286(dead_nodes)
        2    0.000    0.000    0.000    0.000 core.py:6744(__init__)
       48    0.000    0.000    0.000    0.000 bytecode.py:433(ordered_offsets)
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        1    0.000    0.000    0.000    0.000 twodim_base.py:158(eye)
        2    0.000    0.000    0.000    0.000 numpy_support.py:706(type_can_asarray)
       21    0.000    0.000    0.000    0.000 npyimpl.py:314(_unpack_output_types)
        8    0.000    0.000    0.000    0.000 arraydecl.py:456(<genexpr>)
        1    0.000    0.000    0.000    0.000 controlflow.py:84(CFGraph)
        1    0.000    0.000    0.000    0.000 _mathtext.py:749(StixFonts)
        1    0.000    0.000    0.000    0.000 patches.py:936(PathPatch)
       86    0.000    0.000    0.000    0.000 npydecl.py:321(typing_class)
        1    0.000    0.000    0.000    0.000 numbers.py:857(real_ge_impl)
        1    0.000    0.000    0.000    0.000 mathimpl.py:92(negate_real)
        1    0.000    0.000    0.000    0.000 PaletteFile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 models.py:1209(__init__)
        1    0.000    0.000    0.000    0.000 quiver.py:235(QuiverKey)
      107    0.000    0.000    0.000    0.000 npytypes.py:294(key)
       28    0.000    0.000    0.000    0.000 scalars.py:25(parse_integer_signed)
       13    0.000    0.000    0.000    0.000 ir.py:750(__init__)
        1    0.000    0.000    0.000    0.000 Image.py:3624(_apply_env_variables)
        1    0.000    0.000    0.000    0.000 colorbar.py:195(Colorbar)
        1    0.000    0.000    0.000    0.000 options.py:10(TargetOptions)
       41    0.000    0.000    0.000    0.000 version.py:207(<genexpr>)
        1    0.000    0.000    0.000    0.000 builtins.py:217(BinOpTrueDiv)
        4    0.000    0.000    0.000    0.000 arrayobj.py:2745(array_dtype)
       82    0.000    0.000    0.000    0.000 controlflow.py:170(immediate_dominators)
       29    0.000    0.000    0.000    0.000 {built-in method _struct.unpack}
       18    0.000    0.000    0.000    0.000 transforms.py:56(_make_str_method)
        1    0.000    0.000    0.000    0.000 GimpPaletteFile.py:1(<module>)
        8    0.000    0.000    0.000    0.000 inspect.py:2909(kwargs)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:491(runonce)
        1    0.000    0.000    0.000    0.000 _dtype_ctypes.py:1(<module>)
        8    0.000    0.000    0.000    0.000 arraydecl.py:422(sentry_shape_scalar)
        2    0.000    0.000    0.000    0.000 instructions.py:859(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:738(NumberAttribute)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 builtins.py:724(BooleanAttribute)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       88    0.000    0.000    0.000    0.000 base.py:290(get_env_name)
        1    0.000    0.000    0.000    0.000 __init__.py:611(DistributionFinder)
       98    0.000    0.000    0.000    0.000 inline_closurecall.py:320(check)
       67    0.000    0.000    0.000    0.000 models.py:718(inner_models)
        4    0.000    0.000    0.000    0.000 analysis.py:360(prune_by_predicate)
        1    0.000    0.000    0.000    0.000 pylowering.py:79(PyLower)
       24    0.000    0.000    0.000    0.000 byteflow.py:1745(get_tos)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
        1    0.000    0.000    0.000    0.000 initfini.py:40(initialize_native_asmprinter)
        2    0.000    0.000    0.000    0.000 <frozen os>:717(__setitem__)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:104(_check_methods)
       20    0.000    0.000    0.000    0.000 array_exprs.py:81(<genexpr>)
        1    0.000    0.000    0.000    0.000 font_manager.py:982(FontManager)
        3    0.000    0.000    0.000    0.000 builder.py:84(wrap)
       53    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        5    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.000    0.000 __init__.py:659(FastPath)
       21    0.000    0.000    0.000    0.000 model.py:68(_get_items)
        1    0.000    0.000    0.000    0.000 registry.py:20(_toplevel_typing_context)
       35    0.000    0.000    0.000    0.000 multiarray.py:1080(copyto)
       49    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 byteflow.py:848(op_JUMP_FORWARD)
        1    0.000    0.000    0.000    0.000 __init__.py:865(distributions)
        2    0.000    0.000    0.000    0.000 enum.py:1677(global_enum)
        2    0.000    0.000    0.000    0.000 arrayprint.py:503(decorating_function)
        1    0.000    0.000    0.000    0.000 rcsetup.py:256(_validate_toolbar)
        1    0.000    0.000    0.000    0.000 builtins.py:71(Range)
        1    0.000    0.000    0.000    0.000 _decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_ldl.py:1(<module>)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:132(geterr)
        1    0.000    0.000    0.000    0.000 core.py:112(__diag__)
       17    0.000    0.000    0.000    0.000 byteflow.py:1238(op_SWAP)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1353(_recalculate)
       38    0.000    0.000    0.000    0.000 ansi.py:12(code_to_chars)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 testing.py:124(TestParseResultsAsserts)
        1    0.000    0.000    0.000    0.000 randomimpl.py:329(np_gauss_impl3)
       10    0.000    0.000    0.000    0.000 array_exprs.py:181(_get_final_replacement)
      100    0.000    0.000    0.000    0.000 typeinfer.py:1774(propagate_started)
      100    0.000    0.000    0.000    0.000 typeinfer.py:1777(propagate_finished)
       66    0.000    0.000    0.000    0.000 imputils.py:47(lower_getattr)
        1    0.000    0.000    0.000    0.000 environment.py:7(Environment)
        3    0.000    0.000    0.000    0.000 six.py:96(__get__)
       75    0.000    0.000    0.000    0.000 enum.py:241(__set_name__)
       41    0.000    0.000    0.000    0.000 results.py:262(haskeys)
       50    0.000    0.000    0.000    0.000 llvm_pass_timings.py:288(__init__)
        6    0.000    0.000    0.000    0.000 iterators.py:22(__init__)
        1    0.000    0.000    0.000    0.000 caching.py:447(IndexDataCacheFile)
       35    0.000    0.000    0.000    0.000 codegen.py:620(enable_object_caching)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1349(_get_parent_path)
       57    0.000    0.000    0.000    0.000 __init__.py:265(<genexpr>)
       53    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 models.py:179(BooleanModel)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        6    0.000    0.000    0.000    0.000 __init__.py:106(<lambda>)
        1    0.000    0.000    0.000    0.000 art3d.py:641(Path3DCollection)
        2    0.000    0.000    0.000    0.000 charset.py:206(__init__)
       73    0.000    0.000    0.000    0.000 dispatcher.py:220(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:39(EigResult)
        7    0.000    0.000    0.000    0.000 builtins.py:459(bool_none)
       66    0.000    0.000    0.000    0.000 options.py:15(<lambda>)
       49    0.000    0.000    0.000    0.000 transforms.py:742(consolidate_multi_exit_withs)
       11    0.000    0.000    0.000    0.000 six.py:194(find_spec)
        6    0.000    0.000    0.000    0.000 rcsetup.py:174(_make_type_validator)
        1    0.000    0.000    0.000    0.000 mathtext.py:37(MathTextParser)
       13    0.000    0.000    0.000    0.000 dispatcher.py:1407(<genexpr>)
        1    0.000    0.000    0.000    0.000 cbook.py:120(CallbackRegistry)
       35    0.000    0.000    0.000    0.000 context.py:30(__init__)
        3    0.000    0.000    0.000    0.000 model.py:264(__init__)
       84    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1276(__init__)
       17    0.000    0.000    0.000    0.000 enum.py:1188(_generate_next_value_)
        1    0.000    0.000    0.000    0.000 wrappers.py:293(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 model.py:561(unknown_type)
        2    0.000    0.000    0.000    0.000 core.py:3528(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:804(PolarAxes)
        1    0.000    0.000    0.000    0.000 numbers.py:57(Complex)
       50    0.000    0.000    0.000    0.000 config.py:184(validate)
        4    0.000    0.000    0.000    0.000 core.py:3304(parseImpl)
        1    0.000    0.000    0.000    0.000 cm.py:83(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:149(_tzinfo)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1544(find_distributions)
        1    0.000    0.000    0.000    0.000 linalg.py:55(SVDResult)
        9    0.000    0.000    0.000    0.000 arrayobj.py:3371(__init__)
       19    0.000    0.000    0.000    0.000 typing.py:1088(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:677(Bbox)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1995(Chebyshev)
        1    0.000    0.000    0.000    0.000 ffi.py:217(register_lock_callback)
        1    0.000    0.000    0.000    0.000 executionengine.py:56(__init__)
        8    0.000    0.000    0.000    0.000 cpu.py:262(get_ufunc_info)
       46    0.000    0.000    0.000    0.000 core.py:4087(<genexpr>)
       35    0.000    0.000    0.000    0.000 {method 'from_address' of '_ctypes.PyCArrayType' objects}
        1    0.000    0.000    0.000    0.000 collections.py:1302(RegularPolyCollection)
        1    0.000    0.000    0.000    0.000 options.py:72(DefaultOptions)
       81    0.000    0.000    0.000    0.000 context.py:148(init)
        1    0.000    0.000    0.000    0.000 registry.py:12(CPUTarget)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:13(CMath_unary)
       33    0.000    0.000    0.000    0.000 {built-in method _operator.index}
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5044(__init__)
       57    0.000    0.000    0.000    0.000 callconv.py:912(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1077(poly1d)
       31    0.000    0.000    0.000    0.000 function_base.py:19(_linspace_dispatcher)
        1    0.000    0.000    0.000    0.000 extending.py:314(_Intrinsic)
       10    0.000    0.000    0.000    0.000 registry.py:46(do_register)
       57    0.000    0.000    0.000    0.000 __init__.py:152(<genexpr>)
        1    0.000    0.000    0.000    0.000 dviread.py:831(PsfontsMap)
        1    0.000    0.000    0.000    0.000 instructions.py:781(__init__)
        2    0.000    0.000    0.000    0.000 builtins.py:993(generic)
        1    0.000    0.000    0.000    0.000 _lil.py:20(_lil_base)
       30    0.000    0.000    0.000    0.000 funcdesc.py:126(llvm_cfunc_wrapper_name)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:170(PassManager)
       44    0.000    0.000    0.000    0.000 core.py:3858(<genexpr>)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3172(_ndim_dispatcher)
        4    0.000    0.000    0.000    0.000 pythonapi.py:201(get_env_manager)
        9    0.000    0.000    0.000    0.000 arrayobj.py:3394(FlatSubIter)
       28    0.000    0.000    0.000    0.000 cbook.py:1851(_str_equal)
        1    0.000    0.000    0.000    0.000 ffi.py:92(__exit__)
       14    0.000    0.000    0.000    0.000 mixins.py:26(_reflected_binary_method)
        5    0.000    0.000    0.000    0.000 rcsetup.py:212(_validate_pathlike)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 mathdecl.py:115(Math_gcd)
        1    0.000    0.000    0.000    0.000 hashing.py:417(_Py_HashSecret_t)
       34    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 {method 'in_dll' of '_ctypes.UnionType' objects}
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:281(PassTimingsCollection)
        8    0.000    0.000    0.000    0.000 rrule.py:77(<genexpr>)
       55    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
       72    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
        5    0.000    0.000    0.000    0.000 deprecation.py:350(<genexpr>)
        1    0.000    0.000    0.000    0.000 scanner.py:46(Scanner)
        1    0.000    0.000    0.000    0.000 offsetbox.py:906(AnchoredOffsetbox)
       35    0.000    0.000    0.000    0.000 core.py:4370(recurse)
        4    0.000    0.000    0.000    0.000 legend_handler.py:214(__init__)
       27    0.000    0.000    0.000    0.000 containers.py:223(types)
        1    0.000    0.000    0.000    0.000 collections.py:2126(QuadMesh)
        1    0.000    0.000    0.000    0.000 value.py:83(ValueRef)
        1    0.000    0.000    0.000    0.000 parse.py:152(_NetlocResultMixinBase)
       35    0.000    0.000    0.000    0.000 core.py:4099(<genexpr>)
        1    0.000    0.000    0.000    0.000 legendre.py:1619(Legendre)
       21    0.000    0.000    0.000    0.000 imputils.py:115(decorate)
       28    0.000    0.000    0.000    0.000 core.py:673(<genexpr>)
       22    0.000    0.000    0.000    0.000 typing.py:962(__hash__)
        1    0.000    0.000    0.000    0.000 defmatrix.py:73(matrix)
        4    0.000    0.000    0.000    0.000 numerictypes.py:283(issubclass_)
        4    0.000    0.000    0.000    0.000 numpy_support.py:222(map_layout)
       14    0.000    0.000    0.000    0.000 ir.py:735(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
       14    0.000    0.000    0.000    0.000 _collections.py:23(freeze)
       49    0.000    0.000    0.000    0.000 nrt.py:48(_init_guard)
        1    0.000    0.000    0.000    0.000 executionengine.py:124(target_data)
        1    0.000    0.000    0.000    0.000 dispatcher.py:763(_MemoMixin)
        1    0.000    0.000    0.000    0.000 byteflow.py:1532(op_LOAD_ASSERTION_ERROR)
      100    0.000    0.000    0.000    0.000 typing.py:2173(cast)
        1    0.000    0.000    0.000    0.000 hermite.py:1658(Hermite)
        1    0.000    0.000    0.000    0.000 executionengine.py:232(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:365(Distribution)
       55    0.000    0.000    0.000    0.000 common.py:32(yield_type)
        3    0.000    0.000    0.000    0.000 array_exprs.py:96(_has_explicit_output)
        3    0.000    0.000    0.000    0.000 ir.py:485(exhaust_iter)
        8    0.000    0.000    0.000    0.000 __init__.py:56(__init_subclass__)
       10    0.000    0.000    0.000    0.000 array_exprs.py:108(_get_array_operator)
        5    0.000    0.000    0.000    0.000 extending.py:24(type_callable)
        1    0.000    0.000    0.000    0.000 builtins.py:169(BinOp)
        1    0.000    0.000    0.000    0.000 arrayobj.py:4422(_zero_fill_array_method)
       25    0.000    0.000    0.000    0.000 ipaddress.py:415(_check_int_address)
        1    0.000    0.000    0.000    0.000 linalg.py:43(EighResult)
        1    0.000    0.000    0.000    0.000 dispatcher.py:1343(ObjModeLiftedWith)
       76    0.000    0.000    0.000    0.000 models.py:251(from_return)
       48    0.000    0.000    0.000    0.000 arraydecl.py:309(resolve_size)
        1    0.000    0.000    0.000    0.000 pathlib.py:824(Path)
       50    0.000    0.000    0.000    0.000 models.py:185(get_value_type)
       49    0.000    0.000    0.000    0.000 typeinfer.py:141(__init__)
       17    0.000    0.000    0.000    0.000 inspect.py:2845(__hash__)
        3    0.000    0.000    0.000    0.000 legend_handler.py:433(__init__)
       79    0.000    0.000    0.000    0.000 iterators.py:69(key)
       68    0.000    0.000    0.000    0.000 models.py:451(get_data_type)
        1    0.000    0.000    0.000    0.000 mathdecl.py:10(Math_unary)
        6    0.000    0.000    0.000    0.000 _parser.py:265(getwhile)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:151(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 _factories.py:26(__init__)
        4    0.000    0.000    0.000    0.000 analysis.py:597(rewrite_statement)
        1    0.000    0.000    0.000    0.000 _mathtext.py:434(BakomaFonts)
       25    0.000    0.000    0.000    0.000 constructor.py:159(add_constructor)
       50    0.000    0.000    0.000    0.000 parfor.py:747(has_setup)
       25    0.000    0.000    0.000    0.000 lex.py:1090(set_regex)
        1    0.000    0.000    0.000    0.000 {built-in method posix.cpu_count}
        1    0.000    0.000    0.000    0.000 {built-in method now}
        1    0.000    0.000    0.000    0.000 _internal.py:240(_missing_ctypes)
       49    0.000    0.000    0.000    0.000 compiler.py:335(__init__)
        1    0.000    0.000    0.000    0.000 passmanagers.py:104(PassManager)
       13    0.000    0.000    0.000    0.000 static_raise.py:17(_is_exception_type)
       31    0.000    0.000    0.000    0.000 multiarray.py:669(result_type)
        1    0.000    0.000    0.000    0.000 uuid.py:85(UUID)
       48    0.000    0.000    0.000    0.000 numbers.py:1217(bool_as_bool)
       28    0.000    0.000    0.000    0.000 containers.py:239(mangling_args)
        3    0.000    0.000    0.000    0.000 core.py:4753(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 typeconv.py:29(__init__)
        1    0.000    0.000    0.000    0.000 emitter.py:31(Emitter)
        1    0.000    0.000    0.000    0.000 context.py:43(CallStack)
        1    0.000    0.000    0.000    0.000 randomimpl.py:663(np_uniform_impl3)
        1    0.000    0.000    0.000    0.000 numbers.py:172(Real)
        2    0.000    0.000    0.000    0.000 linalg.py:159(_commonType)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
        1    0.000    0.000    0.000    0.000 rcsetup.py:286(_validate_color_or_linecolor)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 hermite_e.py:1650(HermiteE)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:9(Gcf)
        1    0.000    0.000    0.000    0.000 _common.py:21(package_to_anchor)
        1    0.000    0.000    0.000    0.000 selectors.py:588(_can_use)
        1    0.000    0.000    0.000    0.000 api.py:23(FFI)
       54    0.000    0.000    0.000    0.000 imputils.py:95(lower_cast)
       13    0.000    0.000    0.000    0.000 npyimpl.py:417(__init__)
       21    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
        2    0.000    0.000    0.000    0.000 interpreter.py:2873(op_JUMP_FORWARD)
       66    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
        1    0.000    0.000    0.000    0.000 random.py:889(getrandbits)
        1    0.000    0.000    0.000    0.000 art3d.py:183(Line3D)
        3    0.000    0.000    0.000    0.000 scalars.py:89(can_convert_to)
       45    0.000    0.000    0.000    0.000 core.py:4088(<genexpr>)
       21    0.000    0.000    0.000    0.000 dataclasses.py:549(_init_param)
        9    0.000    0.000    0.000    0.000 typeinfer.py:460(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:401(discover)
        5    0.000    0.000    0.000    0.000 arrayobj.py:3610(_loop_continue)
       37    0.000    0.000    0.000    0.000 __init__.py:811(__init__)
        2    0.000    0.000    0.000    0.000 <frozen os>:723(__delitem__)
        1    0.000    0.000    0.000    0.000 laguerre.py:1606(Laguerre)
        1    0.000    0.000    0.000    0.000 ImageChops.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ir.py:566(undef)
       20    0.000    0.000    0.000    0.000 inspect.py:3103(<genexpr>)
        1    0.000    0.000    0.000    0.000 errors.py:474(WarningsFixer)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:11(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 _dok.py:17(_dok_base)
        1    0.000    0.000    0.000    0.000 dictimpl.py:1(<module>)
       10    0.000    0.000    0.000    0.000 axis.py:2259(_make_getset_interval)
       14    0.000    0.000    0.000    0.000 npyfuncs.py:41(<genexpr>)
       18    0.000    0.000    0.000    0.000 containers.py:463(is_precise)
       44    0.000    0.000    0.000    0.000 typing.py:2806(<genexpr>)
       50    0.000    0.000    0.000    0.000 {method '_is_owned' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 ipaddress.py:1487(IPv4Network)
        1    0.000    0.000    0.000    0.000 linalg.py:51(SlogdetResult)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 models.py:403(__init__)
        1    0.000    0.000    0.000    0.000 cmathdecl.py:39(Cmath_log)
       16    0.000    0.000    0.000    0.000 _internal.py:920(npy_ctypes_check)
        2    0.000    0.000    0.000    0.000 decoder.py:284(__init__)
        1    0.000    0.000    0.000    0.000 init_utils.py:10(generate_version_info)
        1    0.000    0.000    0.000    0.000 _decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:47(QRResult)
       19    0.000    0.000    0.000    0.000 representer.py:65(add_representer)
       17    0.000    0.000    0.000    0.000 results.py:247(__iter__)
       28    0.000    0.000    0.000    0.000 core.py:4098(<genexpr>)
        1    0.000    0.000    0.000    0.000 core.py:5509(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:26(__init__)
        1    0.000    0.000    0.000    0.000 art3d.py:76(Text3D)
        5    0.000    0.000    0.000    0.000 weakref.py:510(update)
       33    0.000    0.000    0.000    0.000 version.py:471(_parse_letter_version)
       10    0.000    0.000    0.000    0.000 byteflow.py:1133(op_KW_NAMES)
        1    0.000    0.000    0.000    0.000 numeric.py:841(outer)
        6    0.000    0.000    0.000    0.000 getlimits.py:709(max)
        1    0.000    0.000    0.000    0.000 {built-in method numba._dispatcher.typeof_init}
       49    0.000    0.000    0.000    0.000 ssa.py:38(__init__)
       34    0.000    0.000    0.000    0.000 funcdesc.py:108(llvm_func_name)
        1    0.000    0.000    0.000    0.000 _version.py:136(__lt__)
        2    0.000    0.000    0.000    0.000 <frozen _collections_abc>:288(__subclasshook__)
       14    0.000    0.000    0.000    0.000 array_exprs.py:390(<genexpr>)
        1    0.000    0.000    0.000    0.000 arrayobj.py:5007(array_asfortranarray)
       35    0.000    0.000    0.000    0.000 {built-in method _operator.not_}
       14    0.000    0.000    0.000    0.000 ir.py:729(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 colors.py:62(__init__)
       52    0.000    0.000    0.000    0.000 interpreter.py:1790(code_freevars)
        1    0.000    0.000    0.000    0.000 ast.py:78(_convert_signed_num)
        2    0.000    0.000    0.000    0.000 builder.py:115(wrap)
       16    0.000    0.000    0.000    0.000 ir_utils.py:829(<genexpr>)
        1    0.000    0.000    0.000    0.000 callconv.py:353(CPUCallConv)
       30    0.000    0.000    0.000    0.000 base.py:74(<lambda>)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 targets.py:202(name)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:338(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 defchararray.py:1922(chararray)
        1    0.000    0.000    0.000    0.000 exceptions.py:19(ParseBaseException)
        1    0.000    0.000    0.000    0.000 backend_bases.py:3225(ToolContainerBase)
       49    0.000    0.000    0.000    0.000 inline_closurecall.py:805(_debug_dump)
       10    0.000    0.000    0.000    0.000 byteflow.py:442(op_POP_TOP)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 tempfile.py:685(SpooledTemporaryFile)
       12    0.000    0.000    0.000    0.000 inline_closurecall.py:1044(<genexpr>)
        1    0.000    0.000    0.000    0.000 pickle.py:401(_Pickler)
       18    0.000    0.000    0.000    0.000 _data.py:147(_create_method)
       18    0.000    0.000    0.000    0.000 {method 'groups' of 're.Match' objects}
        1    0.000    0.000    0.000    0.000 core.py:6540(MaskedConstant)
        1    0.000    0.000    0.000    0.000 bufproto.py:1(<module>)
       18    0.000    0.000    0.000    0.000 ir.py:1320(clear)
        1    0.000    0.000    0.000    0.000 caching.py:573(Cache)
       16    0.000    0.000    0.000    0.000 __init__.py:1323(append)
        2    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 lowering.py:339(Lower)
        1    0.000    0.000    0.000    0.000 _text.py:7(FoldedCase)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
        1    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
       49    0.000    0.000    0.000    0.000 bytecode.py:239(__iter__)
        1    0.000    0.000    0.000    0.000 builtins.py:780(SliceAttribute)
        1    0.000    0.000    0.000    0.000 model.py:174(build_backend_type)
        2    0.000    0.000    0.000    0.000 __init__.py:24(extract_version)
        2    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
       49    0.000    0.000    0.000    0.000 debuginfo.py:63(__init__)
       49    0.000    0.000    0.000    0.000 _internal.py:8(get_xp)
        1    0.000    0.000    0.000    0.000 representer.py:134(SafeRepresenter)
        1    0.000    0.000    0.000    0.000 typeinfer.py:960(TypeInferer)
        1    0.000    0.000    0.000    0.000 _data.py:19(_data_matrix)
        5    0.000    0.000    0.000    0.000 cgutils.py:196(__len__)
       13    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       49    0.000    0.000    0.000    0.000 codegen.py:542(recorded_timings)
        1    0.000    0.000    0.000    0.000 mathdecl.py:54(Math_converter)
       49    0.000    0.000    0.000    0.000 errors.py:527(__enter__)
        4    0.000    0.000    0.000    0.000 analysis.py:322(do_prune)
        1    0.000    0.000    0.000    0.000 __init__.py:777(find_distributions)
        6    0.000    0.000    0.000    0.000 __init__.py:1776(getEffectiveLevel)
        6    0.000    0.000    0.000    0.000 deprecation.py:239(__init__)
       52    0.000    0.000    0.000    0.000 containers.py:220(__len__)
       18    0.000    0.000    0.000    0.000 removerefctpass.py:15(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1332(__init__)
        4    0.000    0.000    0.000    0.000 dataclasses.py:1511(exec_body_callback)
        1    0.000    0.000    0.000    0.000 core.py:4578(__init__)
        1    0.000    0.000    0.000    0.000 parfor.py:711(ParforDiagnostics)
        1    0.000    0.000    0.000    0.000 dviread.py:1033(_LuatexKpsewhich)
        1    0.000    0.000    0.000    0.000 collections.py:961(_CollectionWithSizes)
       56    0.000    0.000    0.000    0.000 pathlib.py:176(_select_from)
       31    0.000    0.000    0.000    0.000 imputils.py:260(__init__)
        3    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
